datetime,temp,feelslike,precip,snow,windspeed,cloudcover,visibility,uvindex,conditions
2021-03-11 03:00:00,47,47,0.0,0.0,1,17,3,0,2
2021-03-11 04:00:00,46,44,0.0,0.0,3,17,3,0,2
2021-03-11 05:00:00,45,45,0.0,0.0,1,17,1,0,2
2021-03-11 06:00:00,45,45,0.0,0.0,0,17,1,0,2
2021-03-11 07:00:00,44,44,0.0,0.0,2,17,1,0,2
2021-03-11 08:00:00,47,47,0.0,0.0,0,15,3,1,2
2021-03-11 09:00:00,53,53,0.0,0.0,0,15,8,4,2
2021-03-11 10:00:00,56,56,0.0,0.0,5,15,9,5,2
2021-03-11 11:00:00,59,59,0.0,0.0,7,8,8,7,2
2021-03-11 12:00:00,62,62,0.0,0.0,1,8,8,7,2
2021-03-11 13:00:00,66,66,0.0,0.0,4,8,9,7,2
2021-03-11 14:00:00,70,70,0.0,0.0,4,8,9,7,2
2021-03-11 15:00:00,69,69,0.0,0.0,9,15,9,4,2
2021-03-11 16:00:00,68,68,0.0,0.0,1,15,8,4,2
2021-03-11 17:00:00,64,64,0.0,0.0,7,8,8,1,2
2021-03-11 18:00:00,62,62,0.0,0.0,4,8,8,0,2
2021-03-11 19:00:00,60,60,0.0,0.0,1,8,9,0,2
2021-03-11 20:00:00,61,61,0.0,0.0,4,15,9,0,2
2021-03-11 21:00:00,63,63,0.0,0.0,5,15,9,0,2
2021-03-11 22:00:00,62,62,0.0,0.0,7,8,9,0,2
2021-03-11 23:00:00,62,62,0.0,0.0,11,8,9,0,2
2021-03-12 00:00:00,62,62,0.0,0.0,9,15,9,0,2
2021-03-12 01:00:00,63,63,0.0,0.0,9,17,9,0,2
2021-03-12 02:00:00,62,62,0.0,0.0,4,17,9,0,2
2021-03-12 03:00:00,62,62,0.0,0.0,4,17,9,0,2
2021-03-12 04:00:00,62,62,0.0,0.0,5,17,9,0,2
2021-03-12 05:00:00,62,62,0.0,0.0,6,90,9,0,0
2021-03-12 06:00:00,62,62,0.0,0.0,7,90,9,0,0
2021-03-12 07:00:00,59,59,0.0,0.0,11,100,9,0,0
2021-03-12 08:00:00,58,58,0.0,0.0,8,100,9,1,0
2021-03-12 09:00:00,58,58,0.0,0.0,9,97,9,3,0
2021-03-12 10:00:00,58,58,0.0,0.0,9,88,9,3,1
2021-03-12 11:00:00,61,61,0.0,0.0,7,15,9,6,2
2021-03-12 12:00:00,62,62,0.0,0.0,8,15,9,5,2
2021-03-12 13:00:00,64,64,0.0,0.0,9,8,9,7,2
2021-03-12 14:00:00,67,67,0.0,0.0,5,8,9,7,2
2021-03-12 15:00:00,66,66,0.0,0.0,12,8,9,6,2
2021-03-12 16:00:00,67,67,0.0,0.0,6,8,9,4,2
2021-03-12 17:00:00,66,66,0.0,0.0,8,8,9,2,2
2021-03-12 18:00:00,64,64,0.0,0.0,12,8,9,0,2
2021-03-12 19:00:00,62,62,0.0,0.0,12,4,9,0,2
2021-03-12 20:00:00,61,61,0.0,0.0,6,4,9,0,2
2021-03-12 21:00:00,60,60,0.0,0.0,7,4,9,0,2
2021-03-12 22:00:00,57,57,0.0,0.0,11,8,9,0,2
2021-03-12 23:00:00,54,54,0.0,0.0,11,8,9,0,2
2021-03-13 00:00:00,53,53,0.0,0.0,15,4,9,0,2
2021-03-13 01:00:00,49,44,0.0,0.0,13,4,9,0,2
2021-03-13 02:00:00,46,39,0.0,0.0,15,4,9,0,2
2021-03-13 03:00:00,41,31,0.0,0.0,20,4,9,0,2
2021-03-13 04:00:00,37,29,0.0,0.0,13,4,9,0,2
2021-03-13 05:00:00,35,27,0.0,0.0,10,4,9,0,2
2021-03-13 06:00:00,34,25,0.0,0.0,11,4,9,0,2
2021-03-13 07:00:00,33,27,0.0,0.0,6,4,9,0,2
2021-03-13 08:00:00,34,27,0.0,0.0,8,4,9,2,2
2021-03-13 09:00:00,36,28,0.0,0.0,11,4,9,4,2
2021-03-13 10:00:00,38,31,0.0,0.0,10,4,9,6,2
2021-03-13 11:00:00,39,35,0.0,0.0,6,0,9,7,2
2021-03-13 12:00:00,42,40,0.0,0.0,3,0,9,8,2
2021-03-13 13:00:00,44,41,0.0,0.0,4,0,9,8,2
2021-03-13 14:00:00,45,41,0.0,0.0,7,0,9,7,2
2021-03-13 15:00:00,47,42,0.0,0.0,10,4,9,6,2
2021-03-13 16:00:00,49,45,0.0,0.0,10,4,9,4,2
2021-03-13 17:00:00,49,44,0.0,0.0,11,4,9,2,2
2021-03-13 18:00:00,48,45,0.0,0.0,6,4,9,0,2
2021-03-13 19:00:00,47,43,0.0,0.0,7,4,9,0,2
2021-03-13 20:00:00,47,44,0.0,0.0,6,0,9,0,2
2021-03-13 21:00:00,46,41,0.0,0.0,10,0,9,0,2
2021-03-13 22:00:00,45,42,0.0,0.0,4,0,9,0,2
2021-03-13 23:00:00,45,41,0.0,0.0,8,0,9,0,2
2021-03-14 00:00:00,44,42,0.0,0.0,4,0,9,0,2
2021-03-14 01:00:00,44,36,0.0,0.0,18,0,9,0,2
2021-03-14 02:00:00,44,36,0.0,0.0,16,0,9,0,2
2021-03-14 03:00:00,44,37,0.0,0.0,13,0,9,0,2
2021-03-14 04:00:00,43,38,0.0,0.0,8,0,9,0,2
2021-03-14 05:00:00,43,38,0.0,0.0,9,0,9,0,2
2021-03-14 06:00:00,43,36,0.0,0.0,15,0,9,0,2
2021-03-14 07:00:00,43,38,0.0,0.0,8,8,9,0,2
2021-03-14 08:00:00,42,38,0.0,0.0,7,8,9,0,2
2021-03-14 09:00:00,44,40,0.0,0.0,6,8,9,3,2
2021-03-14 10:00:00,46,41,0.0,0.0,9,4,9,5,2
2021-03-14 11:00:00,48,43,0.0,0.0,11,4,9,6,2
2021-03-14 12:00:00,50,45,0.0,0.0,11,8,9,8,2
2021-03-14 13:00:00,51,51,0.0,0.0,14,56,9,8,1
2021-03-14 14:00:00,50,50,0.0,0.0,13,56,9,6,1
2021-03-14 15:00:00,50,43,0.0,0.0,18,88,9,7,1
2021-03-14 16:00:00,49,44,0.0,0.0,14,37,9,6,1
2021-03-14 17:00:00,46,37,0.0,0.0,27,45,9,4,1
2021-03-14 18:00:00,43,35,0.0,0.0,17,31,9,2,1
2021-03-14 19:00:00,41,33,0.0,0.0,14,82,9,0,1
2021-03-14 20:00:00,38,29,0.0,0.0,13,50,9,0,1
2021-03-14 21:00:00,35,25,0.0,0.0,15,4,9,0,2
2021-03-14 22:00:00,34,23,0.0,0.0,18,50,9,0,1
2021-03-14 23:00:00,33,24,0.0,0.0,11,31,9,0,1
2021-03-15 00:00:00,32,23,0.0,0.0,10,31,9,0,1
2021-03-15 01:00:00,31,19,0.0,0.0,17,82,9,0,1
2021-03-15 02:00:00,30,18,0.0,0.0,15,4,9,0,2
2021-03-15 03:00:00,29,13,0.0,0.0,31,8,9,0,2
2021-03-15 04:00:00,28,17,0.0,0.0,13,4,9,0,2
2021-03-15 05:00:00,26,14,0.0,0.0,15,4,9,0,2
2021-03-15 06:00:00,25,13,0.0,0.0,12,4,9,0,2
2021-03-15 07:00:00,24,11,0.0,0.0,14,0,9,0,2
2021-03-15 08:00:00,24,13,0.0,0.0,10,0,9,0,2
2021-03-15 09:00:00,24,10,0.0,0.0,18,0,9,3,2
2021-03-15 10:00:00,25,14,0.0,0.0,12,0,9,5,2
2021-03-15 11:00:00,27,16,0.0,0.0,11,0,9,6,2
2021-03-15 12:00:00,29,21,0.0,0.0,7,4,9,8,2
2021-03-15 13:00:00,32,23,0.0,0.0,10,4,9,8,2
2021-03-15 14:00:00,35,29,0.0,0.0,7,4,9,8,2
2021-03-15 15:00:00,36,28,0.0,0.0,10,0,9,7,2
2021-03-15 16:00:00,38,30,0.0,0.0,11,0,9,6,2
2021-03-15 17:00:00,37,31,0.0,0.0,7,4,9,4,2
2021-03-15 18:00:00,38,30,0.0,0.0,11,4,9,2,2
2021-03-15 19:00:00,37,29,0.0,0.0,11,15,9,0,2
2021-03-15 20:00:00,36,29,0.0,0.0,9,8,9,0,2
2021-03-15 21:00:00,36,29,0.0,0.0,8,8,9,0,2
2021-03-15 22:00:00,35,31,0.0,0.0,4,8,9,0,2
2021-03-15 23:00:00,33,29,0.0,0.0,5,15,9,0,2
2021-03-16 00:00:00,32,29,0.0,0.0,3,15,9,0,2
2021-03-16 01:00:00,32,28,0.0,0.0,4,15,9,0,2
2021-03-16 02:00:00,31,31,0.0,0.0,1,15,9,0,2
2021-03-16 03:00:00,30,24,0.0,0.0,6,15,9,0,2
2021-03-16 04:00:00,30,24,0.0,0.0,6,17,9,0,2
2021-03-16 05:00:00,29,23,0.0,0.0,5,17,9,0,2
2021-03-16 06:00:00,29,23,0.0,0.0,6,17,9,0,2
2021-03-16 07:00:00,29,20,0.0,0.0,9,15,9,0,2
2021-03-16 08:00:00,29,21,0.0,0.0,7,15,9,0,2
2021-03-16 09:00:00,29,21,0.0,0.0,10,15,9,1,2
2021-03-16 10:00:00,30,26,0.0,0.0,4,17,9,2,2
2021-03-16 11:00:00,32,32,0.0,0.0,0,90,9,3,0
2021-03-16 12:00:00,33,33,0.0,0.0,1,100,9,1,0
2021-03-16 13:00:00,33,28,0.0,0.0,5,100,9,2,0
2021-03-16 14:00:00,33,28,0.0,0.0,5,100,9,1,0
2021-03-16 15:00:00,34,29,0.0,0.0,5,100,9,1,0
2021-03-16 16:00:00,35,35,0.0,0.0,1,100,9,1,0
2021-03-16 17:00:00,35,35,0.0,0.0,1,100,9,1,0
2021-03-16 18:00:00,36,31,0.0,0.0,5,100,9,0,0
2021-03-16 19:00:00,35,31,0.0,0.0,4,100,9,0,0
2021-03-16 20:00:00,36,31,0.0,0.0,6,100,9,0,0
2021-03-16 21:00:00,36,36,0.0,0.0,1,100,9,0,0
2021-03-16 22:00:00,35,29,0.0,0.0,7,100,9,0,0
2021-03-16 23:00:00,35,28,0.0,0.0,7,100,9,0,0
2021-03-17 00:00:00,35,28,0.0,0.0,8,100,9,0,0
2021-03-17 01:00:00,34,27,0.0,0.0,7,100,8,0,0
2021-03-17 02:00:00,34,29,0.0,0.0,5,100,9,0,0
2021-03-17 03:00:00,34,30,0.0,0.0,4,100,9,0,0
2021-03-17 04:00:00,35,31,0.0,0.0,4,100,9,0,0
2021-03-17 05:00:00,35,29,0.0,0.0,6,100,9,0,0
2021-03-17 06:00:00,36,31,0.0,0.0,5,100,9,0,0
2021-03-17 07:00:00,36,31,0.0,0.0,5,100,9,0,0
2021-03-17 08:00:00,36,32,0.0,0.0,5,100,9,0,0
2021-03-17 09:00:00,37,33,0.0,0.0,5,100,9,1,0
2021-03-17 10:00:00,38,35,0.0,0.0,4,100,9,2,0
2021-03-17 11:00:00,39,37,0.0,0.0,3,100,9,2,0
2021-03-17 12:00:00,41,41,0.0,0.0,0,100,9,2,0
2021-03-17 13:00:00,44,44,0.0,0.0,1,100,9,3,0
2021-03-17 14:00:00,45,45,0.0,0.0,0,100,8,4,0
2021-03-17 15:00:00,45,43,0.0,0.0,5,100,9,3,0
2021-03-17 16:00:00,46,46,0.0,0.0,1,100,9,2,0
2021-03-17 17:00:00,46,46,0.0,0.0,1,100,9,1,0
2021-03-17 18:00:00,46,46,0.0,0.0,1,100,9,1,0
2021-03-17 19:00:00,45,40,0.0,0.0,9,100,9,0,0
2021-03-17 20:00:00,45,42,0.0,0.0,4,100,9,0,0
2021-03-17 21:00:00,44,44,0.0,0.0,1,100,9,0,0
2021-03-17 22:00:00,45,41,0.0,0.0,5,100,9,0,0
2021-03-17 23:00:00,45,42,0.0,0.0,5,100,9,0,0
2021-03-18 00:00:00,44,40,0.0,0.0,5,100,9,0,0
2021-03-18 01:00:00,44,42,0.0,0.0,4,100,9,0,0
2021-03-18 02:00:00,45,45,0.0,0.0,1,100,9,0,0
2021-03-18 03:00:00,45,44,0.0,0.0,3,100,9,0,0
2021-03-18 04:00:00,45,43,0.0,0.0,3,100,9,0,0
2021-03-18 05:00:00,46,42,0.0,0.0,6,100,9,0,0
2021-03-18 06:00:00,46,45,0.0,0.0,3,100,9,0,0
2021-03-18 07:00:00,45,45,0.0,0.0,1,100,9,0,0
2021-03-18 08:00:00,45,45,0.0,0.0,0,100,8,0,0
2021-03-18 09:00:00,46,46,0.0,0.0,0,100,6,0,0
2021-03-18 10:00:00,46,44,0.01,0.0,3,100,3,1,3
2021-03-18 11:00:00,45,43,0.013,0.0,4,100,2,1,3
2021-03-18 12:00:00,45,42,0.075,0.0,6,100,2,1,3
2021-03-18 13:00:00,44,41,0.101,0.0,6,100,2,1,3
2021-03-18 14:00:00,44,40,0.054,0.0,7,100,3,0,3
2021-03-18 15:00:00,43,40,0.101,0.0,6,100,1,1,3
2021-03-18 16:00:00,44,39,0.051,0.0,10,100,1,0,3
2021-03-18 17:00:00,44,41,0.039,0.0,5,100,1,0,3
2021-03-18 18:00:00,43,39,0.035,0.0,7,100,3,0,3
2021-03-18 19:00:00,43,39,0.051,0.0,7,100,2,0,3
2021-03-18 20:00:00,45,40,0.014,0.0,8,100,8,0,3
2021-03-18 21:00:00,44,39,0.006,0.0,11,100,8,0,3
2021-03-18 22:00:00,44,38,0.012,0.0,10,100,9,0,3
2021-03-18 23:00:00,43,36,0.0,0.0,15,100,9,0,0
2021-03-19 00:00:00,43,37,0.01,0.0,10,100,9,0,3
2021-03-19 01:00:00,42,34,0.013,0.0,16,100,8,0,3
2021-03-19 02:00:00,39,32,0.039,0.0,11,100,5,0,3
2021-03-19 03:00:00,36,27,0.035,0.0,13,100,3,0,3
2021-03-19 04:00:00,37,29,0.002,0.0,11,100,9,0,3
2021-03-19 05:00:00,36,24,0.0,0.0,22,100,9,0,0
2021-03-19 06:00:00,34,24,0.0,0.0,16,15,9,0,2
2021-03-19 07:00:00,33,23,0.0,0.0,14,15,9,0,2
2021-03-19 08:00:00,32,20,0.0,0.0,17,8,9,1,2
2021-03-19 09:00:00,31,21,0.0,0.0,11,8,9,3,2
2021-03-19 10:00:00,32,22,0.0,0.0,15,15,9,5,2
2021-03-19 11:00:00,34,23,0.0,0.0,16,15,9,5,2
2021-03-19 12:00:00,35,25,0.0,0.0,15,15,9,6,2
2021-03-19 13:00:00,37,28,0.0,0.0,15,15,9,8,2
2021-03-19 14:00:00,39,29,0.0,0.0,20,15,9,8,2
2021-03-19 15:00:00,40,32,0.0,0.0,15,15,9,8,2
2021-03-19 16:00:00,41,32,0.0,0.0,16,4,9,6,2
2021-03-19 17:00:00,42,35,0.0,0.0,11,4,9,5,2
2021-03-19 18:00:00,42,35,0.0,0.0,12,4,9,2,2
2021-03-19 19:00:00,42,35,0.0,0.0,12,0,9,0,2
2021-03-19 20:00:00,41,36,0.0,0.0,6,0,9,0,2
2021-03-19 21:00:00,39,35,0.0,0.0,6,0,9,0,2
2021-03-19 22:00:00,39,36,0.0,0.0,4,0,9,0,2
2021-03-19 23:00:00,38,35,0.0,0.0,4,0,9,0,2
2021-03-20 00:00:00,38,33,0.0,0.0,5,0,9,0,2
2021-03-20 01:00:00,37,34,0.0,0.0,3,0,9,0,2
2021-03-20 02:00:00,37,33,0.0,0.0,5,0,9,0,2
2021-03-20 03:00:00,35,31,0.0,0.0,4,0,9,0,2
2021-03-20 04:00:00,34,34,0.0,0.0,1,0,9,0,2
2021-03-20 05:00:00,34,30,0.0,0.0,4,0,9,0,2
2021-03-20 06:00:00,34,31,0.0,0.0,3,0,9,0,2
2021-03-20 07:00:00,33,27,0.0,0.0,6,0,9,0,2
2021-03-20 08:00:00,34,34,0.0,0.0,0,0,9,1,2
2021-03-20 09:00:00,35,32,0.0,0.0,4,0,9,3,2
2021-03-20 10:00:00,39,35,0.0,0.0,4,0,9,5,2
2021-03-20 11:00:00,43,42,0.0,0.0,3,0,9,7,2
2021-03-20 12:00:00,48,46,0.0,0.0,4,0,9,8,2
2021-03-20 13:00:00,51,51,0.0,0.0,3,0,9,8,2
2021-03-20 14:00:00,56,56,0.0,0.0,4,0,9,8,2
2021-03-20 15:00:00,56,56,0.0,0.0,8,4,9,8,2
2021-03-20 16:00:00,56,56,0.0,0.0,1,4,9,6,2
2021-03-20 17:00:00,58,58,0.0,0.0,4,4,9,4,2
2021-03-20 18:00:00,57,57,0.0,0.0,4,4,9,2,2
2021-03-20 19:00:00,54,54,0.0,0.0,1,4,9,0,2
2021-03-20 20:00:00,51,51,0.0,0.0,1,4,9,0,2
2021-03-20 21:00:00,49,49,0.0,0.0,1,0,9,0,2
2021-03-20 22:00:00,48,48,0.0,0.0,0,0,9,0,2
2021-03-20 23:00:00,47,47,0.0,0.0,0,0,9,0,2
2021-03-21 00:00:00,47,47,0.0,0.0,0,0,9,0,2
2021-03-21 01:00:00,46,46,0.0,0.0,2,0,9,0,2
2021-03-21 02:00:00,46,46,0.0,0.0,2,0,9,0,2
2021-03-21 03:00:00,46,46,0.0,0.0,0,0,9,0,2
2021-03-21 04:00:00,44,44,0.0,0.0,0,0,9,0,2
2021-03-21 05:00:00,44,44,0.0,0.0,0,0,9,0,2
2021-03-21 06:00:00,42,40,0.0,0.0,3,0,9,0,2
2021-03-21 07:00:00,42,39,0.0,0.0,4,4,9,0,2
2021-03-21 08:00:00,44,44,0.0,0.0,2,4,9,1,2
2021-03-21 09:00:00,48,48,0.0,0.0,2,4,9,3,2
2021-03-21 10:00:00,52,52,0.0,0.0,4,4,9,5,2
2021-03-21 11:00:00,53,53,0.0,0.0,4,4,9,7,2
2021-03-21 12:00:00,58,58,0.0,0.0,5,4,9,8,2
2021-03-21 13:00:00,59,59,0.0,0.0,4,4,9,9,2
2021-03-21 14:00:00,61,61,0.0,0.0,5,4,9,8,2
2021-03-21 15:00:00,61,61,0.0,0.0,5,4,9,8,2
2021-03-21 16:00:00,62,62,0.0,0.0,5,8,9,6,2
2021-03-21 17:00:00,59,59,0.0,0.0,1,8,9,4,2
2021-03-21 18:00:00,57,57,0.0,0.0,8,4,9,2,2
2021-03-21 19:00:00,55,55,0.0,0.0,4,4,9,0,2
2021-03-21 20:00:00,53,53,0.0,0.0,4,4,9,0,2
2021-03-21 21:00:00,51,51,0.0,0.0,1,4,9,0,2
2021-03-21 22:00:00,49,49,0.0,0.0,1,4,9,0,2
2021-03-21 23:00:00,48,47,0.0,0.0,4,4,9,0,2
2021-03-22 00:00:00,46,45,0.0,0.0,3,4,9,0,2
2021-03-22 01:00:00,45,43,0.0,0.0,4,4,9,0,2
2021-03-22 02:00:00,45,45,0.0,0.0,0,4,9,0,2
2021-03-22 03:00:00,43,42,0.0,0.0,3,4,9,0,2
2021-03-22 04:00:00,44,42,0.0,0.0,3,4,9,0,2
2021-03-22 05:00:00,42,40,0.0,0.0,3,4,8,0,2
2021-03-22 06:00:00,42,40,0.0,0.0,3,4,8,0,2
2021-03-22 07:00:00,42,42,0.0,0.0,1,4,8,0,2
2021-03-22 08:00:00,43,41,0.0,0.0,3,4,7,1,2
2021-03-22 09:00:00,45,42,0.0,0.0,6,0,7,3,2
2021-03-22 10:00:00,49,49,0.0,0.0,1,0,8,5,2
2021-03-22 11:00:00,52,52,0.0,0.0,5,0,9,6,2
2021-03-22 12:00:00,55,55,0.0,0.0,6,0,9,8,2
2021-03-22 13:00:00,59,59,0.0,0.0,8,0,9,8,2
2021-03-22 14:00:00,61,61,0.0,0.0,6,0,9,8,2
2021-03-22 15:00:00,58,58,0.0,0.0,10,0,9,8,2
2021-03-22 16:00:00,57,57,0.0,0.0,7,0,9,6,2
2021-03-22 17:00:00,56,56,0.0,0.0,4,0,9,4,2
2021-03-22 18:00:00,56,56,0.0,0.0,4,0,9,2,2
2021-03-22 19:00:00,54,54,0.0,0.0,5,0,9,0,2
2021-03-22 20:00:00,49,49,0.0,0.0,0,0,9,0,2
2021-03-22 21:00:00,49,46,0.0,0.0,6,0,9,0,2
2021-03-22 22:00:00,47,44,0.0,0.0,6,0,9,0,2
2021-03-22 23:00:00,47,46,0.0,0.0,3,0,9,0,2
2021-03-23 00:00:00,46,45,0.0,0.0,3,0,9,0,2
2021-03-23 01:00:00,45,45,0.0,0.0,2,0,9,0,2
2021-03-23 02:00:00,45,43,0.0,0.0,4,0,9,0,2
2021-03-23 03:00:00,45,43,0.0,0.0,4,0,9,0,2
2021-03-23 04:00:00,44,42,0.0,0.0,3,17,9,0,2
2021-03-23 05:00:00,43,41,0.0,0.0,4,58,8,0,1
2021-03-23 06:00:00,43,39,0.0,0.0,7,100,5,0,0
2021-03-23 07:00:00,42,40,0.0,0.0,4,100,3,0,0
2021-03-23 08:00:00,43,39,0.0,0.0,6,100,1,1,0
2021-03-23 09:00:00,44,40,0.0,0.0,7,100,3,2,0
2021-03-23 10:00:00,46,44,0.0,0.0,5,90,4,5,0
2021-03-23 11:00:00,50,50,0.0,0.0,6,15,9,6,2
2021-03-23 12:00:00,55,55,0.0,0.0,4,15,9,8,2
2021-03-23 13:00:00,59,59,0.0,0.0,6,15,9,8,2
2021-03-23 14:00:00,62,62,0.0,0.0,7,15,9,8,2
2021-03-23 15:00:00,62,62,0.0,0.0,1,15,9,7,2
2021-03-23 16:00:00,63,63,0.0,0.0,1,15,9,5,2
2021-03-23 17:00:00,61,61,0.0,0.0,8,15,9,3,2
2021-03-23 18:00:00,61,61,0.0,0.0,5,15,9,2,2
2021-03-23 19:00:00,59,59,0.0,0.0,4,15,9,0,2
2021-03-23 20:00:00,56,56,0.0,0.0,7,15,9,0,2
2021-03-23 21:00:00,55,55,0.0,0.0,4,15,9,0,2
2021-03-23 22:00:00,54,54,0.0,0.0,6,15,9,0,2
2021-03-23 23:00:00,52,52,0.0,0.0,0,8,9,0,2
2021-03-24 00:00:00,52,52,0.0,0.0,6,15,9,0,2
2021-03-24 01:00:00,51,51,0.0,0.0,6,15,9,0,2
2021-03-24 02:00:00,49,49,0.0,0.0,0,15,9,0,2
2021-03-24 03:00:00,48,47,0.0,0.0,4,17,9,0,2
2021-03-24 04:00:00,48,46,0.0,0.0,5,17,9,0,2
2021-03-24 05:00:00,47,44,0.0,0.0,5,37,9,0,1
2021-03-24 06:00:00,46,43,0.0,0.0,6,93,7,0,0
2021-03-24 07:00:00,46,45,0.0,0.0,3,93,5,0,0
2021-03-24 08:00:00,48,45,0.0,0.0,5,100,5,0,0
2021-03-24 09:00:00,48,45,0.0,0.0,5,100,6,1,0
2021-03-24 10:00:00,48,46,0.0,0.0,4,100,9,2,0
2021-03-24 11:00:00,47,43,0.0,0.0,11,100,9,3,0
2021-03-24 12:00:00,53,53,0.0,0.0,6,90,9,2,0
2021-03-24 13:00:00,53,53,0.0,0.0,6,100,9,1,0
2021-03-24 14:00:00,52,52,0.0,0.0,5,100,9,2,0
2021-03-24 15:00:00,54,54,0.0,0.0,6,100,9,1,0
2021-03-24 16:00:00,51,51,0.013,0.0,5,100,6,1,3
2021-03-24 17:00:00,52,52,0.016,0.0,4,100,6,1,3
2021-03-24 18:00:00,51,51,0.176,0.0,2,100,1,0,3
2021-03-24 19:00:00,51,51,0.374,0.0,4,100,1,0,3
2021-03-24 20:00:00,49,45,0.282,0.0,8,100,1,0,3
2021-03-24 21:00:00,49,46,0.337,0.0,5,100,2,0,3
2021-03-24 22:00:00,48,44,0.063,0.0,8,100,4,0,3
2021-03-24 23:00:00,48,46,0.009,0.0,4,100,3,0,3
2021-03-25 00:00:00,49,46,0.01,0.0,5,100,1,0,3
2021-03-25 01:00:00,49,49,0.002,0.0,2,100,1,0,3
2021-03-25 02:00:00,49,47,0.002,0.0,5,100,3,0,3
2021-03-25 03:00:00,50,50,0.0,0.0,1,100,1,0,0
2021-03-25 04:00:00,50,50,0.0,0.0,4,100,0,0,0
2021-03-25 05:00:00,51,51,0.0,0.0,3,100,1,0,0
2021-03-25 06:00:00,51,51,0.0,0.0,0,100,1,0,0
2021-03-25 07:00:00,51,51,0.0,0.0,2,100,1,0,0
2021-03-25 08:00:00,52,52,0.0,0.0,2,100,1,1,0
2021-03-25 09:00:00,53,53,0.0,0.0,0,100,3,1,0
2021-03-25 10:00:00,54,54,0.0,0.0,2,100,3,2,0
2021-03-25 11:00:00,55,55,0.0,0.0,0,100,4,3,0
2021-03-25 12:00:00,58,58,0.0,0.0,4,100,5,3,0
2021-03-25 13:00:00,62,62,0.0,0.0,4,88,4,5,1
2021-03-25 14:00:00,65,65,0.0,0.0,6,88,8,5,1
2021-03-25 15:00:00,66,66,0.0,0.0,9,88,9,5,1
2021-03-25 16:00:00,66,66,0.0,0.0,5,37,9,4,1
2021-03-25 17:00:00,64,64,0.0,0.0,6,15,8,2,2
2021-03-25 18:00:00,63,63,0.0,0.0,6,90,7,1,0
2021-03-25 19:00:00,63,63,0.0,0.0,5,15,6,0,2
2021-03-25 20:00:00,60,60,0.0,0.0,1,15,8,0,2
2021-03-25 21:00:00,57,57,0.0,0.0,4,37,8,0,1
2021-03-25 22:00:00,57,57,0.0,0.0,1,15,8,0,2
2021-03-25 23:00:00,56,56,0.002,0.0,3,100,6,0,3
2021-03-26 00:00:00,56,56,0.0,0.0,3,100,8,0,0
2021-03-26 01:00:00,55,55,0.01,0.0,6,100,4,0,3
2021-03-26 02:00:00,52,52,0.158,0.0,5,100,1,0,3
2021-03-26 03:00:00,52,52,0.002,0.0,1,100,4,0,3
2021-03-26 04:00:00,52,52,0.0,0.0,3,17,4,0,2
2021-03-26 05:00:00,52,52,0.0,0.0,5,90,2,0,0
2021-03-26 06:00:00,53,53,0.0,0.0,1,100,4,0,0
2021-03-26 07:00:00,54,54,0.0,0.0,3,90,4,0,0
2021-03-26 08:00:00,56,56,0.0,0.0,4,100,4,0,0
2021-03-26 09:00:00,57,57,0.0,0.0,4,100,5,1,0
2021-03-26 10:00:00,58,58,0.0,0.0,8,100,6,1,0
2021-03-26 11:00:00,58,58,0.0,0.0,2,100,6,1,0
2021-03-26 12:00:00,61,61,0.0,0.0,4,100,6,3,0
2021-03-26 13:00:00,76,76,0.0,0.0,8,45,9,8,1
2021-03-26 14:00:00,80,79,0.0,0.0,14,31,9,7,1
2021-03-26 15:00:00,81,79,0.0,0.0,17,50,9,7,1
2021-03-26 16:00:00,81,79,0.0,0.0,17,31,9,6,1
2021-03-26 17:00:00,78,78,0.0,0.0,12,31,9,4,1
2021-03-26 18:00:00,75,75,0.0,0.0,19,4,9,2,2
2021-03-26 19:00:00,70,70,0.0,0.0,20,4,9,0,2
2021-03-26 20:00:00,65,65,0.0,0.0,17,4,9,0,2
2021-03-26 21:00:00,62,62,0.0,0.0,17,4,9,0,2
2021-03-26 22:00:00,60,60,0.0,0.0,17,0,9,0,2
2021-03-26 23:00:00,57,57,0.0,0.0,7,4,9,0,2
2021-03-27 00:00:00,56,56,0.0,0.0,14,4,9,0,2
2021-03-27 01:00:00,56,56,0.0,0.0,9,0,9,0,2
2021-03-27 02:00:00,55,55,0.0,0.0,9,0,9,0,2
2021-03-27 03:00:00,55,55,0.0,0.0,9,0,9,0,2
2021-03-27 04:00:00,53,53,0.0,0.0,8,0,9,0,2
2021-03-27 05:00:00,52,52,0.0,0.0,10,0,9,0,2
2021-03-27 06:00:00,51,51,0.0,0.0,5,0,9,0,2
2021-03-27 07:00:00,51,51,0.0,0.0,6,0,9,0,2
2021-03-27 08:00:00,51,51,0.0,0.0,13,0,9,0,2
2021-03-27 09:00:00,52,52,0.0,0.0,1,0,9,3,2
2021-03-27 10:00:00,55,55,0.0,0.0,6,4,9,5,2
2021-03-27 11:00:00,59,59,0.0,0.0,1,4,9,7,2
2021-03-27 12:00:00,62,62,0.0,0.0,9,4,9,8,2
2021-03-27 13:00:00,64,64,0.0,0.0,6,31,9,8,1
2021-03-27 14:00:00,65,65,0.0,0.0,5,37,9,8,1
2021-03-27 15:00:00,67,67,0.0,0.0,4,37,9,6,1
2021-03-27 16:00:00,64,64,0.0,0.0,9,15,9,6,2
